tmid,date,seq_id,exp_time_cmd,exp_time,filter,Alt,Az,current_mean,current_std,alt_std,az_std,electrometer_filename,flag
20240925192911,2024-09-25 19:29:11.465700,117,,0.92946,Empty,59.6828,146.12403,-3.562615e-06,4.770586965982842e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_117.npy,False
20240925192918,2024-09-25 19:29:18.519299,118,,0.929215,Empty,49.97788,146.12403,-4.664885e-06,6.32585962537895e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_118.npy,False
20240925192926,2024-09-25 19:29:26.983265,119,,0.929432,Empty,40.32785,146.12403,-1.9015268e-06,4.1171635867428225e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_119.npy,False
20240925192940,2024-09-25 19:29:40.635326,120,12.4180375,12.829254,Empty,89.1356,146.12403,-1.0044864669354838e-05,9.353148336503249e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_120.npy,True
20240925192957,2024-09-25 19:29:57.739443,121,,0.929925,Empty,87.31944,175.41193,-2.607151e-05,1.769434938051692e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_121.npy,False
20240925193003,2024-09-25 19:30:03.379181,122,,0.929848,Empty,77.95652,175.41193,-2.495917e-05,7.772387020728649e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_122.npy,False
20240925193010,2024-09-25 19:30:10.430640,123,,0.929752,Empty,68.25542,175.41193,-8.389871e-06,1.0586071036981724e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_123.npy,False
20240925193018,2024-09-25 19:30:18.885386,124,,0.92921,Empty,59.04788,175.41193,-4.1547430000000003e-07,4.761102813424295e-11,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_124.npy,False
20240925193027,2024-09-25 19:30:27.342228,125,,0.929624,Empty,49.78026,175.41193,-8.032314000000001e-07,1.0548260709709291e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_125.npy,False
20240925193034,2024-09-25 19:30:34.394376,126,,0.929482,Empty,40.13108,175.41193,-2.119146e-06,9.08671557824974e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_126.npy,False
20240925193048,2024-09-25 19:30:48.022346,127,12.46723,12.852784,Empty,88.08396,175.41193,-1.0373670024193548e-05,1.077215649343217e-05,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_127.npy,True
20240925193656,2024-09-25 19:36:56.934510,128,,0.929925,Empty,58.85347,0.0,-1.7299999999999998e-11,4.582575694955839e-13,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_128.npy,test1
20240925193700,2024-09-25 19:37:00.864546,129,,0.931019,Empty,49.24858,0.0,-1.7499999999999998e-11,4.999999999999999e-13,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_129.npy,test1
20240925193704,2024-09-25 19:37:04.790285,130,,0.929684,Empty,39.2451,0.0,-1.8e-11,7.745966692414836e-13,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_130.npy,test1
20240925193708,2024-09-25 19:37:08.730960,131,,0.929418,Empty,29.7381,0.0,-1.84e-11,4.898979485566359e-13,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_131.npy,test1
20240925193712,2024-09-25 19:37:12.655811,132,,0.92997,Empty,19.82169,0.0,-1.88e-11,3.999999999999999e-13,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_132.npy,test1
20240925193716,2024-09-25 19:37:16.577384,133,,0.929857,Empty,10.31133,0.0,-1.7299999999999998e-11,4.582575694955839e-13,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_133.npy,test1
20240925193737,2024-09-25 19:37:37.727600,134,19.9221675,20.370374,Empty,89.4645,0.0,-1.7597989949748738e-11,5.663920725067485e-13,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_134.npy,True
20240925193753,2024-09-25 19:37:53.004224,135,,0.931093,Empty,89.63771,29.52234,-1.7499999999999998e-11,4.999999999999999e-13,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_135.npy,test1
20240925193756,2024-09-25 19:37:56.939086,136,,0.929998,Empty,79.48893,29.52234,-1.83e-11,4.582575694955839e-13,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_136.npy,test1
20240925193800,2024-09-25 19:38:00.863462,137,,0.929757,Empty,69.8203,29.52234,-1.83e-11,6.40312423743285e-13,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_137.npy,test1
20240925200109,2024-09-25 20:01:09.759941,138,,0.930398,Empty,68.56479,0.0,-3.484759e-06,2.948711583047622e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_138.npy,test2
20240925200115,2024-09-25 20:01:15.813594,139,,0.92944,Empty,58.93703,0.0,-2.794823e-06,1.129079713749187e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_139.npy,test2
20240925200121,2024-09-25 20:01:21.864521,140,,0.929745,Empty,49.3396,0.0,-3.011194e-06,1.1888666872277863e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_140.npy,test2
20240925200127,2024-09-25 20:01:27.915368,141,,0.929501,Empty,39.73318,0.0,-2.620646e-06,2.41379369458155e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_141.npy,test2
20240925200133,2024-09-25 20:01:33.967092,142,,0.929749,Empty,30.11799,0.0,-2.30265e-06,8.921883209277146e-11,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_142.npy,test2
20240925200140,2024-09-25 20:01:40.016744,143,,0.929239,Empty,20.52294,0.0,-2.122097e-06,3.704875166588131e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_143.npy,test2
20240925200158,2024-09-25 20:01:58.681173,144,17.369265,17.877111,Empty,88.16279,0.0,-6.480085028901734e-06,6.584225068688436e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_144.npy,True
20240925200214,2024-09-25 20:02:14.977120,145,,0.929303,Empty,84.09514,29.9569,-1.8021981000000003e-05,1.508565212378846e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_145.npy,test2
20240925200221,2024-09-25 20:02:21.027998,146,,0.929486,Empty,74.35187,29.9569,-6.677599e-06,4.645739984112836e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_146.npy,test2
20240925200227,2024-09-25 20:02:27.687520,147,,0.929564,Empty,64.58314,29.9569,-1.724467e-06,3.7083230711467517e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_147.npy,test2
20240925200233,2024-09-25 20:02:33.739399,148,,0.929713,Empty,54.80472,29.9569,-2.4271739999999995e-06,4.0241575515876466e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_148.npy,test2
20240925200239,2024-09-25 20:02:39.787265,149,,0.929945,Empty,45.00831,29.9569,-2.519685e-06,7.297259759669635e-11,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_149.npy,test2
20240925200245,2024-09-25 20:02:45.838226,150,,0.929402,Empty,35.21671,29.9569,-2.403921e-06,4.570557952812851e-11,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_150.npy,test2
20240925200300,2024-09-25 20:03:00.723414,151,13.6958225,14.08332,Empty,89.23166,29.9569,-6.2300522058823526e-06,6.340836815229539e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_151.npy,True
20240925200317,2024-09-25 20:03:17.012453,152,,0.929801,Empty,82.33493,59.67997,-1.4799802e-05,9.164693120883011e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_152.npy,test2
20240925200323,2024-09-25 20:03:23.155461,153,,0.929314,Empty,72.52022,59.67997,-2.5057120000000003e-06,2.363387399474623e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_153.npy,test2
20240925200329,2024-09-25 20:03:29.806141,154,,0.929915,Empty,62.71597,59.67997,-1.1095416e-06,4.1335698857053375e-11,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_154.npy,test2
20240925200336,2024-09-25 20:03:36.459675,155,,0.929534,Empty,52.92741,59.67997,-1.7535933000000005e-06,6.334516556134039e-11,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_155.npy,test2
20240925200342,2024-09-25 20:03:42.506033,156,,0.929139,Empty,43.13558,59.67997,-2.2387550000000003e-06,4.3520684737258467e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_156.npy,test2
20240925200348,2024-09-25 20:03:48.558391,157,,0.931029,Empty,33.46283,59.67997,-2.345589e-06,2.0695168518279423e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_157.npy,test2
20240925200403,2024-09-25 20:04:03.928993,158,14.1342925,14.547669,Empty,89.63954,59.67997,-5.311289709219858e-06,6.2652128248433286e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_158.npy,True
20240925200420,2024-09-25 20:04:20.217320,159,,0.929052,Empty,82.56914,89.49621,-1.4705218000000002e-05,1.487479747761015e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_159.npy,test2
20240925200426,2024-09-25 20:04:26.269584,160,,0.929435,Empty,72.74178,89.49621,-2.503495e-06,1.1750936132921802e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_160.npy,test2
20240925200432,2024-09-25 20:04:32.322827,161,,0.929837,Empty,62.94529,89.49621,-8.549077999999999e-06,2.7128575340404076e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_161.npy,test2
20240925200438,2024-09-25 20:04:38.367095,162,,0.929666,Empty,53.20744,89.49621,-1.2859495e-05,1.2331930100351264e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_162.npy,test2
20240925200444,2024-09-25 20:04:44.417151,163,,0.929185,Empty,43.53172,89.49621,-8.467064e-06,8.26658333291443e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_163.npy,test2
20240925200450,2024-09-25 20:04:50.463470,164,,0.929307,Empty,33.84067,89.49621,-2.824393e-06,4.6301295878189485e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_164.npy,test2
20240925200505,2024-09-25 20:05:05.685882,165,14.0398325,14.444043,Empty,89.68026,89.49621,-9.312271e-06,5.258810528814789e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_165.npy,True
20240925200521,2024-09-25 20:05:21.977128,166,,0.929734,Empty,81.85554,119.4464,-1.4525367e-05,1.226548409154737e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_166.npy,test2
20240925200528,2024-09-25 20:05:28.635890,167,,0.929377,Empty,71.94935,119.4464,-1.3647311e-06,5.923419620455129e-11,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_167.npy,test2
20240925200534,2024-09-25 20:05:34.688853,168,,0.92959,Empty,62.47322,119.4464,-6.387677000000001e-06,4.3662455267658166e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_168.npy,test2
20240925200540,2024-09-25 20:05:40.741376,169,,0.929403,Empty,53.10124,119.4464,-1.0647811e-05,1.101339638803449e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_169.npy,test2
20240925200546,2024-09-25 20:05:46.793510,170,,0.92931,Empty,43.85748,119.4464,-8.434953e-06,8.215479292165295e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_170.npy,test2
20240925200552,2024-09-25 20:05:52.850222,171,,0.929344,Empty,34.62921,119.4464,-3.65488e-06,2.380336110720678e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_171.npy,test2
20240925200607,2024-09-25 20:06:07.965289,172,13.8426975,14.345752,Empty,89.96943,119.4464,-9.114933333333331e-06,6.035986602101607e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_172.npy,True
20240925200624,2024-09-25 20:06:24.246802,173,,0.930076,Empty,82.90222,149.42488,-1.7688201e-05,1.6240101600672142e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_173.npy,test2
20240925200630,2024-09-25 20:06:30.295148,174,,0.929706,Empty,73.13349,149.42488,-2.438454e-06,1.9069347130928879e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_174.npy,test2
20240925200636,2024-09-25 20:06:36.946307,175,,0.929377,Empty,63.38999,149.42488,-7.617755e-07,2.4864633518309447e-11,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_175.npy,test2
20240925200642,2024-09-25 20:06:42.994735,176,,0.929887,Empty,53.62637,149.42488,-4.3952060000000005e-06,3.4065231541852995e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_176.npy,test2
20240925200649,2024-09-25 20:06:49.040695,177,,0.929732,Empty,43.89949,149.42488,-7.170504000000001e-06,2.669906365400213e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_177.npy,test2
20240925200655,2024-09-25 20:06:55.088779,178,,0.929531,Empty,34.23117,149.42488,-6.122437e-06,5.728882962671847e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_178.npy,test2
20240925200710,2024-09-25 20:07:10.208707,179,13.9422075,14.347081,Empty,88.20373,149.42488,-7.919560258992806e-06,7.344758639634022e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_179.npy,True
20240925200725,2024-09-25 20:07:25.883482,180,,0.930029,Empty,82.33264,179.28968,-1.994564e-05,3.434041933349064e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_180.npy,test2
20240925200731,2024-09-25 20:07:31.932811,181,,0.929867,Empty,72.50925,179.28968,-3.58658e-06,2.792848008753619e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_181.npy,test2
20240925200737,2024-09-25 20:07:37.984553,182,,0.929499,Empty,62.67624,179.28968,-5.058615e-06,2.1289668856038528e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_182.npy,test2
20240925200744,2024-09-25 20:07:44.035319,183,,0.92945,Empty,52.87618,179.28968,-7.526989000000001e-06,6.528315249741194e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_183.npy,test2
20240925200750,2024-09-25 20:07:50.089212,184,,0.929845,Empty,43.15121,179.28968,-4.42285e-06,2.2790348834543919e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_184.npy,test2
20240925200756,2024-09-25 20:07:56.750656,185,,0.929103,Empty,33.49454,179.28968,-5.503337e-07,3.2918232030292144e-11,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_185.npy,test2
20240925200812,2024-09-25 20:08:12.125598,186,14.126365,14.548813,Empty,89.02231,179.28968,-8.462052787234043e-06,7.951023061632931e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_186.npy,True
20240925201144,2024-09-25 20:11:44.545205,187,,0.452045,Empty,69.15526,0.0,-3.9106091666666665e-06,1.4296788738841164e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_187.npy,test3
20240925201148,2024-09-25 20:11:48.857542,188,,0.450054,Empty,59.79411,0.0,-2.6855808333333333e-06,1.2751768804322333e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_188.npy,test3
20240925201153,2024-09-25 20:11:53.182497,189,,0.449852,Empty,50.62187,0.0,-2.886609166666666e-06,4.268251902776474e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_189.npy,test3
20240925201157,2024-09-25 20:11:57.491880,190,,0.449934,Empty,42.18594,0.0,-2.515038333333334e-06,7.410603701603686e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_190.npy,test3
20240925201201,2024-09-25 20:12:01.799959,191,,0.449928,Empty,31.54847,0.0,-2.3030266666666664e-06,4.376090975085195e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_191.npy,test3
20240925201206,2024-09-25 20:12:06.107477,192,,0.4499039999999999,Empty,22.84212,0.0,-2.147513333333333e-06,2.4808242357911756e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_192.npy,test3
20240925201224,2024-09-25 20:12:24.468568,193,16.78947,17.752508,Empty,88.73893,0.0,-6.481011217183771e-06,6.493368391201268e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_193.npy,True
20240925201238,2024-09-25 20:12:38.879126,194,,0.449912,Empty,84.14546,30.61621,-1.749016166666667e-05,1.4753520177872484e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_194.npy,test3
20240925201243,2024-09-25 20:12:43.202662,195,,0.450001,Empty,74.52127,30.61621,-6.330165833333332e-06,2.26183230459228e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_195.npy,test3
20240925201247,2024-09-25 20:12:47.777219,196,,0.4555949999999999,Empty,63.79521,30.61621,-1.7923403333333334e-06,9.374362150153036e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_196.npy,test3
20240925201252,2024-09-25 20:12:52.102135,197,,0.449945,Empty,54.78947,30.61621,-2.475471666666667e-06,7.525810956671393e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_197.npy,test3
20240925201256,2024-09-25 20:12:56.411536,198,,0.44992,Empty,45.73228,30.61621,-2.5467950000000004e-06,2.8845898033053407e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_198.npy,test3
20240925201300,2024-09-25 20:13:00.738674,199,,0.449937,Empty,34.53506,30.61621,-2.422671666666666e-06,1.4368126375959494e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_199.npy,test3
20240925201315,2024-09-25 20:13:15.956254,200,13.866235,14.614858,Empty,89.67553,30.61621,-6.01986886416185e-06,6.061780145623555e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_200.npy,True
20240925201330,2024-09-25 20:13:30.373639,201,,0.451958,Empty,84.14378,60.95263,-1.5153489166666666e-05,2.298103525539529e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_201.npy,test3
20240925201334,2024-09-25 20:13:34.682809,202,,0.449924,Empty,72.76724,60.95263,-3.0386616666666665e-06,1.952199469757694e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_202.npy,test3
20240925201339,2024-09-25 20:13:39.257401,203,,0.463929,Empty,63.40806,60.95263,-1.0777679166666666e-06,6.045135971152522e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_203.npy,test3
20240925201343,2024-09-25 20:13:43.825680,204,,0.457567,Empty,53.22307,60.95263,-1.715479e-06,6.6762762450336325e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_204.npy,test3
20240925201348,2024-09-25 20:13:48.152224,205,,0.449876,Empty,44.21863,60.95263,-2.204658333333333e-06,6.1040394184688195e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_205.npy,test3
20240925201352,2024-09-25 20:13:52.461643,206,,0.451823,Empty,35.6948,60.95263,-2.326214166666667e-06,1.021261134850222e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_206.npy,test3
20240925201407,2024-09-25 20:14:07.878853,207,13.996415,14.751422,Empty,89.17418,60.95263,-5.336408392550145e-06,6.191100055177053e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_207.npy,True
20240925201422,2024-09-25 20:14:22.274921,208,,0.449894,Empty,84.22863,90.88406,-1.5716239999999996e-05,2.634870768178205e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_208.npy,test3
20240925201426,2024-09-25 20:14:26.609457,209,,0.449952,Empty,73.24899,90.88406,-2.949365e-06,1.1928053344252508e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_209.npy,test3
20240925201430,2024-09-25 20:14:30.919717,210,,0.449908,Empty,64.06746,90.88406,-7.5785625e-06,1.4789344064364945e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_210.npy,test3
20240925201435,2024-09-25 20:14:35.245217,211,,0.449824,Empty,55.13224,90.88406,-1.2879050833333333e-05,2.38753668238254e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_211.npy,test3
20240925201439,2024-09-25 20:14:39.555825,212,,0.449934,Empty,44.50818,90.88406,-9.439319166666666e-06,1.356081968674421e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_212.npy,test3
20240925201443,2024-09-25 20:14:43.864252,213,,0.449922,Empty,34.85656,90.88406,-3.145943333333333e-06,7.812131349524416e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_213.npy,test3
20240925201459,2024-09-25 20:14:59.041226,214,13.78586,14.575803,Empty,89.24752,90.88406,-9.43814171511628e-06,5.2264767643593925e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_214.npy,True
20240925201513,2024-09-25 20:15:13.454731,215,,0.449886,Empty,83.59074,120.77555,-1.5269594166666662e-05,3.2044714508163773e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_215.npy,test3
20240925201517,2024-09-25 20:15:17.763645,216,,0.451016,Empty,72.34396,120.77555,-1.595643333333333e-06,1.278459352328245e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_216.npy,test3
20240925201522,2024-09-25 20:15:22.071889,217,,0.4499019999999999,Empty,63.02283,120.77555,-6.146213333333333e-06,1.3841232846904286e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_217.npy,test3
20240925201526,2024-09-25 20:15:26.379449,218,,0.4499189999999999,Empty,53.95313,120.77555,-1.0698133333333334e-05,1.5810244744749837e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_218.npy,test3
20240925201530,2024-09-25 20:15:30.686778,219,,0.449919,Empty,42.74767,120.77555,-8.179949166666667e-06,9.207317746031636e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_219.npy,test3
20240925201534,2024-09-25 20:15:34.991168,220,,0.449874,Empty,33.81299,120.77555,-3.1361083333333333e-06,2.341994244169319e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_220.npy,test3
20240925201550,2024-09-25 20:15:50.541660,221,14.0467525,14.950561,Empty,87.58948,120.77555,-8.893538347578346e-06,5.963327360087081e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_221.npy,True
20240925201604,2024-09-25 20:16:04.678914,222,,0.472546,Empty,82.90215,150.82302,-1.912750833333333e-05,4.91375449560268e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_222.npy,test3
20240925201608,2024-09-25 20:16:08.990156,223,,0.449888,Empty,73.46246,150.82302,-3.2427283333333334e-06,2.118787846400757e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_223.npy,test3
20240925201613,2024-09-25 20:16:13.576752,224,,0.455057,Empty,63.45038,150.82302,-6.154414166666667e-07,9.553359160162236e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_224.npy,test3
